frequency,date_int
0,20180119044500
0,20180119050000
0,20180119051500
0,20180119053000
0,20180119054500
0,20180119060000
0,20180119061500
0,20180119063000
0,20180119064500
0,20180119070000
0,20180119071500
0,20180119073000
0,20180119074500
0,20180119080000
0,20180119081500
0,20180119083000
0,20180119084500
0,20180119090000
0,20180119091500
0,20180119093000
8,20180119094500
2,20180119100000
0,20180119101500
10,20180119103000
2,20180119104500
16,20180119110000
6,20180119111500
26,20180119113000
16,20180119114500
14,20180119120000
24,20180119121500
10,20180119123000
20,20180119124500
2,20180119130000
4,20180119131500
14,20180119133000
12,20180119134500
8,20180119140000
16,20180119141500
8,20180119143000
6,20180119144500
8,20180119150000
18,20180119151500
4,20180119153000
12,20180119154500
8,20180119160000
10,20180119161500
12,20180119163000
4,20180119164500
4,20180119170000
2,20180119171500
0,20180119173000
8,20180119174500
4,20180119180000
0,20180119181500
0,20180119183000
0,20180119184500
0,20180119190000
0,20180119191500
0,20180119193000
0,20180119194500
0,20180119200000
0,20180119201500
0,20180119203000
0,20180119204500
0,20180119210000
0,20180119211500
0,20180119213000
0,20180119214500
0,20180119220000
0,20180119221500
0,20180119223000
0,20180119224500
0,20180119230000
0,20180119231500
0,20180119233000
0,20180119234500
0,20180120000000
0,20180120001500
0,20180120003000
0,20180120004500
0,20180120010000
0,20180120011500
0,20180120013000
0,20180120014500
0,20180120020000
0,20180120021500
0,20180120023000
0,20180120024500
0,20180120030000
0,20180120031500
0,20180120033000
0,20180120034500
0,20180120040000
0,20180120041500
0,20180120043000
0,20180120044500
0,20180120050000
0,20180120051500
0,20180120053000
0,20180120054500
0,20180120060000
0,20180120061500
0,20180120063000
0,20180120064500
0,20180120070000
0,20180120071500
0,20180120073000
0,20180120074500
0,20180120080000
0,20180120081500
0,20180120083000
0,20180120084500
0,20180120090000
4,20180120091500
0,20180120093000
4,20180120094500
0,20180120100000
20,20180120101500
0,20180120103000
22,20180120104500
18,20180120110000
14,20180120111500
30,20180120113000
30,20180120114500
32,20180120120000
20,20180120121500
14,20180120123000
28,20180120124500
22,20180120130000
40,20180120131500
10,20180120133000
10,20180120134500
16,20180120140000
24,20180120141500
22,20180120143000
18,20180120144500
30,20180120150000
16,20180120151500
0,20180120153000
22,20180120154500
10,20180120160000
14,20180120161500
12,20180120163000
8,20180120164500
8,20180120170000
0,20180120171500
0,20180120173000
4,20180120174500
4,20180120180000
0,20180120181500
0,20180120183000
0,20180120184500
0,20180120190000
0,20180120191500
0,20180120193000
0,20180120194500
0,20180120200000
0,20180120201500
0,20180120203000
0,20180120204500
0,20180120210000
0,20180120211500
0,20180120213000
0,20180120214500
0,20180120220000
0,20180120221500
0,20180120223000
0,20180120224500
0,20180120230000
0,20180120231500
0,20180120233000
0,20180120234500
0,20180121000000
0,20180121001500
0,20180121003000
0,20180121004500
0,20180121010000
0,20180121011500
0,20180121013000
0,20180121014500
0,20180121020000
0,20180121021500
0,20180121023000
0,20180121024500
0,20180121030000
0,20180121031500
0,20180121033000
0,20180121034500
0,20180121040000
0,20180121041500
0,20180121043000
0,20180121044500
0,20180121050000
0,20180121051500
0,20180121053000
0,20180121054500
0,20180121060000
0,20180121061500
0,20180121063000
0,20180121064500
0,20180121070000
0,20180121071500
0,20180121073000
0,20180121074500
0,20180121080000
0,20180121081500
0,20180121083000
4,20180121084500
0,20180121090000
0,20180121091500
0,20180121093000
4,20180121094500
4,20180121100000
4,20180121101500
6,20180121103000
0,20180121104500
6,20180121110000
4,20180121111500
24,20180121113000
16,20180121114500
20,20180121120000
12,20180121121500
10,20180121123000
18,20180121124500
8,20180121130000
4,20180121131500
0,20180121133000
14,20180121134500
4,20180121140000
0,20180121141500
16,20180121143000
18,20180121144500
4,20180121150000
20,20180121151500
8,20180121153000
8,20180121154500
8,20180121160000
16,20180121161500
10,20180121163000
0,20180121164500
2,20180121170000
0,20180121171500
0,20180121173000
0,20180121174500
0,20180121180000
8,20180121181500
0,20180121183000
0,20180121184500
0,20180121190000
0,20180121191500
0,20180121193000
0,20180121194500
0,20180121200000
0,20180121201500
0,20180121203000
0,20180121204500
0,20180121210000
0,20180121211500
0,20180121213000
0,20180121214500
0,20180121220000
0,20180121221500
0,20180121223000
0,20180121224500
0,20180121230000
0,20180121231500
0,20180121233000
0,20180121234500
0,20180122000000
0,20180122001500
0,20180122003000
0,20180122004500
0,20180122010000
0,20180122011500
0,20180122013000
0,20180122014500
0,20180122020000
0,20180122021500
0,20180122023000
0,20180122024500
0,20180122030000
0,20180122031500
0,20180122033000
0,20180122034500
0,20180122040000
0,20180122041500
0,20180122043000
0,20180122044500
0,20180122050000
0,20180122051500
0,20180122053000
0,20180122054500
0,20180122060000
0,20180122061500
0,20180122063000
0,20180122064500
0,20180122070000
0,20180122071500
0,20180122073000
0,20180122074500
0,20180122080000
0,20180122081500
0,20180122083000
0,20180122084500
0,20180122090000
0,20180122091500
0,20180122093000
0,20180122094500
0,20180122100000
0,20180122101500
0,20180122103000
0,20180122104500
0,20180122110000
0,20180122111500
0,20180122113000
0,20180122114500
0,20180122120000
0,20180122121500
0,20180122123000
0,20180122124500
0,20180122130000
0,20180122131500
10,20180122133000
6,20180122134500
8,20180122140000
8,20180122141500
4,20180122143000
12,20180122144500
6,20180122150000
0,20180122151500
4,20180122153000
8,20180122154500
4,20180122160000
8,20180122161500
0,20180122163000
0,20180122164500
0,20180122170000
0,20180122171500
0,20180122173000
4,20180122174500
4,20180122180000
0,20180122181500
0,20180122183000
0,20180122184500
0,20180122190000
0,20180122191500
0,20180122193000
0,20180122194500
0,20180122200000
0,20180122201500
0,20180122203000
0,20180122204500
0,20180122210000
0,20180122211500
0,20180122213000
0,20180122214500
0,20180122220000
0,20180122221500
0,20180122223000
0,20180122224500
0,20180122230000
0,20180122231500
0,20180122233000
0,20180122234500
0,20180123000000
0,20180123001500
0,20180123003000
0,20180123004500
0,20180123010000
0,20180123011500
0,20180123013000
0,20180123014500
0,20180123020000
0,20180123021500
0,20180123023000
0,20180123024500
0,20180123030000
0,20180123031500
0,20180123033000
0,20180123034500
0,20180123040000
0,20180123041500
0,20180123043000
0,20180123044500
0,20180123050000
0,20180123051500
0,20180123053000
0,20180123054500
0,20180123060000
0,20180123061500
0,20180123063000
0,20180123064500
0,20180123070000
0,20180123071500
0,20180123073000
0,20180123074500
0,20180123080000
0,20180123081500
0,20180123083000
0,20180123084500
0,20180123090000
4,20180123091500
0,20180123093000
0,20180123094500
0,20180123100000
12,20180123101500
4,20180123103000
12,20180123104500
16,20180123110000
12,20180123111500
2,20180123113000
14,20180123114500
14,20180123120000
0,20180123121500
4,20180123123000
16,20180123124500
0,20180123130000
8,20180123131500
4,20180123133000
8,20180123134500
6,20180123140000
10,20180123141500
4,20180123143000
14,20180123144500
2,20180123150000
4,20180123151500
4,20180123153000
16,20180123154500
10,20180123160000
10,20180123161500
0,20180123163000
0,20180123164500
12,20180123170000
4,20180123171500
8,20180123173000
4,20180123174500
0,20180123180000
4,20180123181500
0,20180123183000
0,20180123184500
0,20180123190000
0,20180123191500
0,20180123193000
0,20180123194500
0,20180123200000
0,20180123201500
0,20180123203000
0,20180123204500
0,20180123210000
0,20180123211500
0,20180123213000
0,20180123214500
0,20180123220000
0,20180123221500
0,20180123223000
0,20180123224500
0,20180123230000
0,20180123231500
0,20180123233000
0,20180123234500
0,20180124000000
0,20180124001500
0,20180124003000
0,20180124004500
0,20180124010000
0,20180124011500
0,20180124013000
0,20180124014500
0,20180124020000
0,20180124021500
0,20180124023000
0,20180124024500
0,20180124030000
0,20180124031500
0,20180124033000
0,20180124034500
0,20180124040000
0,20180124041500
0,20180124043000
0,20180124044500
0,20180124050000
0,20180124051500
0,20180124053000
0,20180124054500
0,20180124060000
0,20180124061500
0,20180124063000
0,20180124064500
0,20180124070000
0,20180124071500
0,20180124073000
0,20180124074500
0,20180124080000
0,20180124081500
0,20180124083000
0,20180124084500
0,20180124090000
0,20180124091500
4,20180124093000
4,20180124094500
2,20180124100000
0,20180124101500
4,20180124103000
4,20180124104500
0,20180124110000
8,20180124111500
4,20180124113000
12,20180124114500
14,20180124120000
18,20180124121500
20,20180124123000
2,20180124124500
0,20180124130000
8,20180124131500
0,20180124133000
0,20180124134500
4,20180124140000
4,20180124141500
2,20180124143000
8,20180124144500
8,20180124150000
0,20180124151500
0,20180124153000
4,20180124154500
8,20180124160000
0,20180124161500
0,20180124163000
6,20180124164500
4,20180124170000
0,20180124171500
4,20180124173000
4,20180124174500
4,20180124180000
2,20180124181500
0,20180124183000
0,20180124184500
0,20180124190000
0,20180124191500
0,20180124193000
0,20180124194500
0,20180124200000
0,20180124201500
0,20180124203000
0,20180124204500
0,20180124210000
0,20180124211500
0,20180124213000
0,20180124214500
0,20180124220000
0,20180124221500
0,20180124223000
0,20180124224500
0,20180124230000
0,20180124231500
0,20180124233000
0,20180124234500
0,20180125000000
0,20180125001500
0,20180125003000
0,20180125004500
0,20180125010000
0,20180125011500
0,20180125013000
0,20180125014500
0,20180125020000
0,20180125021500
0,20180125023000
0,20180125024500
0,20180125030000
0,20180125031500
0,20180125033000
0,20180125034500
0,20180125040000
0,20180125041500
0,20180125043000
0,20180125044500
0,20180125050000
0,20180125051500
0,20180125053000
0,20180125054500
0,20180125060000
0,20180125061500
0,20180125063000
0,20180125064500
0,20180125070000
0,20180125071500
0,20180125073000
0,20180125074500
0,20180125080000
0,20180125081500
0,20180125083000
0,20180125084500
0,20180125090000
0,20180125091500
4,20180125093000
0,20180125094500
0,20180125100000
6,20180125101500
0,20180125103000
8,20180125104500
6,20180125110000
4,20180125111500
8,20180125113000
8,20180125114500
12,20180125120000
8,20180125121500
0,20180125123000
2,20180125124500
4,20180125130000
4,20180125131500
4,20180125133000
6,20180125134500
6,20180125140000
0,20180125141500
4,20180125143000
0,20180125144500
8,20180125150000
0,20180125151500
16,20180125153000
0,20180125154500
0,20180125160000
18,20180125161500
12,20180125163000
4,20180125164500
0,20180125170000
10,20180125171500
4,20180125173000
4,20180125174500
0,20180125180000
0,20180125181500
4,20180125183000
0,20180125184500
0,20180125190000
0,20180125191500
0,20180125193000
0,20180125194500
0,20180125200000
0,20180125201500
0,20180125203000
0,20180125204500
0,20180125210000
0,20180125211500
0,20180125213000
0,20180125214500
0,20180125220000
0,20180125221500
0,20180125223000
0,20180125224500
0,20180125230000
0,20180125231500
0,20180125233000
0,20180125234500
0,20180126000000
0,20180126001500
0,20180126003000
0,20180126004500
0,20180126010000
0,20180126011500
0,20180126013000
0,20180126014500
0,20180126020000
0,20180126021500
0,20180126023000
0,20180126024500
0,20180126030000
0,20180126031500
0,20180126033000
0,20180126034500
0,20180126040000
0,20180126041500
0,20180126043000
0,20180126044500
0,20180126050000
0,20180126051500
0,20180126053000
0,20180126054500
0,20180126060000
0,20180126061500
0,20180126063000
0,20180126064500
0,20180126070000
0,20180126071500
0,20180126073000
0,20180126074500
0,20180126080000
0,20180126081500
0,20180126083000
0,20180126084500
0,20180126090000
0,20180126091500
0,20180126093000
0,20180126094500
0,20180126100000
4,20180126101500
4,20180126103000
8,20180126104500
22,20180126110000
24,20180126111500
16,20180126113000
20,20180126114500
8,20180126120000
22,20180126121500
22,20180126123000
42,20180126124500
34,20180126130000
34,20180126131500
8,20180126133000
28,20180126134500
38,20180126140000
8,20180126141500
10,20180126143000
4,20180126144500
38,20180126150000
4,20180126151500
20,20180126153000
10,20180126154500
12,20180126160000
12,20180126161500
10,20180126163000
10,20180126164500
10,20180126170000
0,20180126171500
12,20180126173000
12,20180126174500
18,20180126180000
0,20180126181500
12,20180126183000
0,20180126184500
0,20180126190000
0,20180126191500
0,20180126193000
0,20180126194500
0,20180126200000
0,20180126201500
0,20180126203000
0,20180126204500
0,20180126210000
0,20180126211500
0,20180126213000
0,20180126214500
0,20180126220000
0,20180126221500
0,20180126223000
0,20180126224500
0,20180126230000
0,20180126231500
0,20180126233000
0,20180126234500
0,20180127000000
0,20180127001500
0,20180127003000
0,20180127004500
0,20180127010000
0,20180127011500
0,20180127013000
0,20180127014500
0,20180127020000
0,20180127021500
0,20180127023000
0,20180127024500
0,20180127030000
0,20180127031500
0,20180127033000
0,20180127034500
0,20180127040000
0,20180127041500
0,20180127043000
0,20180127044500
0,20180127050000
0,20180127051500
0,20180127053000
0,20180127054500
0,20180127060000
0,20180127061500
0,20180127063000
0,20180127064500
0,20180127070000
0,20180127071500
0,20180127073000
0,20180127074500
0,20180127080000
0,20180127081500
0,20180127083000
4,20180127084500
0,20180127090000
0,20180127091500
4,20180127093000
0,20180127094500
8,20180127100000
4,20180127101500
4,20180127103000
12,20180127104500
20,20180127110000
18,20180127111500
4,20180127113000
22,20180127114500
24,20180127120000
22,20180127121500
18,20180127123000
24,20180127124500
18,20180127130000
6,20180127131500
20,20180127133000
14,20180127134500
38,20180127140000
22,20180127141500
4,20180127143000
12,20180127144500
12,20180127150000
8,20180127151500
8,20180127153000
14,20180127154500
12,20180127160000
28,20180127161500
20,20180127163000
4,20180127164500
4,20180127170000
8,20180127171500
4,20180127173000
20,20180127174500
12,20180127180000
0,20180127181500
0,20180127183000
0,20180127184500
0,20180127190000
0,20180127191500
0,20180127193000
0,20180127194500
0,20180127200000
0,20180127201500
0,20180127203000
0,20180127204500
0,20180127210000
0,20180127211500
0,20180127213000
0,20180127214500
0,20180127220000
0,20180127221500
0,20180127223000
0,20180127224500
0,20180127230000
0,20180127231500
0,20180127233000
0,20180127234500
0,20180128000000
0,20180128001500
0,20180128003000
0,20180128004500
0,20180128010000
0,20180128011500
0,20180128013000
0,20180128014500
0,20180128020000
0,20180128021500
0,20180128023000
0,20180128024500
0,20180128030000
0,20180128031500
0,20180128033000
0,20180128034500
0,20180128040000
0,20180128041500
0,20180128043000
0,20180128044500
0,20180128050000
0,20180128051500
0,20180128053000
0,20180128054500
0,20180128060000
0,20180128061500
0,20180128063000
0,20180128064500
0,20180128070000
0,20180128071500
0,20180128073000
0,20180128074500
0,20180128080000
